t_date,meter_id,t_time,pay_type,duration
43,61,11,A,45
328,61,14,A,75
203,61,13,C,195
129,61,14,C,15
241,61,18,A,75
196,61,15,C,165
272,61,11,CC,135
245,61,17,C,15
270,61,18,C,135
223,61,11,CC,135
143,61,17,CC,105
158,61,11,A,105
100,61,9,CC,75
317,61,13,A,195
29,61,15,CC,105
217,61,11,C,105
249,61,11,CC,225
128,61,15,A,225
279,61,13,C,105
301,61,13,C,225
171,61,15,C,135
190,61,11,CC,195
14,61,12,A,75
135,61,14,C,195
175,61,18,CC,75
337,61,15,A,195
340,61,11,C,75
74,61,18,A,105
286,61,10,CC,195
84,61,12,A,15
114,61,11,A,195
191,61,9,A,195
351,61,17,C,165
219,61,10,A,225
346,61,17,C,45
76,61,15,A,45
86,61,13,CC,105
238,61,16,C,225
301,61,10,C,45
78,61,17,CC,225
272,61,16,A,225
266,61,13,A,165
109,61,18,C,225
1,61,9,A,165
322,61,14,A,75
193,61,15,CC,15
165,61,15,A,105
115,61,13,C,105
78,61,15,A,75
241,61,18,C,135
282,61,15,C,105
340,61,17,C,225
283,61,15,CC,165
51,61,13,CC,165
137,61,10,CC,195
205,61,11,CC,75
294,61,13,CC,135
10,61,9,CC,75
11,61,13,C,165
114,61,10,C,195
275,61,16,C,105
106,61,9,C,135
209,61,14,A,165
314,61,13,A,165
314,61,16,CC,75
225,61,18,A,45
115,61,12,A,225
318,61,9,C,75
87,61,10,C,45
45,61,14,A,75
181,61,17,A,75
67,61,17,CC,15
70,61,17,CC,225
199,61,14,C,15
101,61,16,C,45
123,61,10,C,225
338,61,10,CC,15
97,61,12,C,75
212,61,11,C,135
67,61,15,CC,105
214,61,18,CC,225
339,61,12,A,75
11,61,9,CC,225
276,61,11,C,45
111,61,10,C,15
27,61,16,C,165
242,61,11,C,75
307,61,18,A,45
219,61,12,C,105
359,61,18,A,135
6,61,12,CC,105
293,61,10,A,75
121,61,16,A,225
176,61,16,C,105
241,61,17,CC,105
226,61,16,CC,225
196,61,14,C,75
10,61,18,A,45
77,61,17,CC,105
321,61,14,CC,75
53,61,10,C,15
100,61,10,A,195
204,61,14,CC,195
133,61,14,C,165
126,61,17,A,75
123,61,10,CC,105
312,61,11,A,75
141,61,18,A,165
213,61,13,A,225
99,61,12,A,45
190,61,9,CC,195
254,61,11,CC,75
203,61,18,A,165
204,61,12,C,225
238,61,15,C,195
156,61,16,CC,75
102,61,16,CC,105
86,61,9,CC,195
31,61,16,A,135
107,61,14,C,135
195,61,15,CC,105
10,61,17,C,225
269,61,10,CC,105
242,61,11,C,195
349,61,16,C,75
293,61,12,C,225
30,61,13,A,15
330,61,14,A,15
109,61,15,A,105
74,61,12,A,165
6,61,14,CC,165
245,61,13,CC,225
161,61,16,A,225
56,61,12,CC,225
305,61,11,C,105
171,61,18,A,195
156,61,12,C,135
239,61,9,A,15
116,61,14,A,105
73,61,17,C,15
269,61,9,CC,135
210,61,16,CC,75
57,61,17,A,15
59,61,17,A,195
86,61,9,A,75
211,61,14,CC,105
315,61,10,A,75
235,61,13,A,225
223,61,18,A,105
106,61,12,A,225
0,61,18,C,165
300,61,15,A,225
79,61,10,CC,165
246,61,9,CC,15
55,61,9,CC,135
188,61,10,A,75
203,61,15,CC,225
206,61,10,CC,135
175,61,16,CC,15
23,61,9,A,15
63,61,13,C,15
259,61,18,CC,75
100,61,13,C,75
307,61,13,CC,45
176,61,16,CC,135
273,61,15,CC,75
359,61,10,CC,195
241,61,14,CC,15
113,61,15,A,45
242,61,12,CC,15
249,61,13,CC,75
312,61,11,A,135
50,61,14,C,75
63,61,18,C,195
39,61,11,C,225
114,61,17,A,225
18,61,12,CC,165
178,61,16,CC,45
18,61,17,CC,135
220,61,12,CC,45
240,61,14,C,165
203,61,13,CC,15
121,61,14,C,165
358,61,17,C,105
335,61,9,C,195
199,61,15,C,45
352,61,17,CC,45
199,61,17,C,15
336,61,17,CC,105
336,61,10,A,15
156,61,9,CC,135
202,61,15,A,195
90,61,14,CC,15
86,61,9,A,195
190,61,11,CC,15
359,61,11,CC,75
361,61,13,A,15
28,61,9,CC,75
183,61,15,C,195
165,61,17,A,105
192,61,18,A,105
188,61,11,A,135
118,61,10,CC,225
346,61,10,C,135
93,61,18,C,75
142,61,18,A,135
347,61,10,CC,195
280,61,18,A,75
170,61,11,CC,105
343,61,15,CC,135
196,61,18,CC,225
105,61,10,C,105
74,61,13,CC,45
60,61,14,CC,135
305,61,11,CC,165
172,61,15,CC,225
185,61,14,C,75
70,61,11,CC,195
39,61,18,C,105
36,61,10,CC,105
15,61,9,C,135
128,61,12,A,105
227,61,13,C,225
242,61,11,C,135
196,61,12,C,195
210,61,17,A,75
269,61,16,CC,45
143,61,14,A,75
155,61,17,CC,15
274,61,15,A,75
357,61,15,A,105
167,61,12,CC,15
246,61,11,A,75
352,61,18,C,75
44,61,12,A,165
115,61,15,CC,45
44,61,13,A,75
259,61,15,C,195
126,61,12,A,105
283,61,16,C,15
351,61,14,A,75
70,61,15,A,75
129,61,10,A,165
191,61,17,CC,135
85,61,15,CC,75
230,61,12,CC,75
328,61,15,CC,105
356,61,11,C,45
338,61,18,A,45
363,61,11,A,45
97,61,17,C,195
357,61,14,C,225
52,61,17,C,45
344,61,9,A,165
151,61,16,C,15
72,61,11,A,195
88,61,10,A,105
200,61,11,CC,135
223,61,13,CC,15
174,61,17,CC,15
36,61,13,C,105
268,61,10,CC,195
335,61,12,A,165
301,61,16,A,105
289,61,10,C,105
277,61,18,A,135
87,61,15,A,165
85,61,18,C,75
28,61,9,C,45
300,61,9,CC,135
21,61,10,A,15
217,61,10,A,225
114,61,13,A,225
98,61,18,A,15
157,61,9,CC,135
16,61,13,C,75
52,61,16,A,75
254,61,18,CC,225
6,61,10,CC,195
150,61,14,A,225
109,61,14,A,75
361,61,15,C,165
309,61,10,A,45
245,61,14,CC,45
39,61,13,A,195
122,61,15,CC,135
1,61,12,CC,105
339,61,9,CC,75
336,61,12,A,45
101,61,18,CC,195
93,61,15,CC,45
356,61,13,CC,195
146,61,9,A,135
58,61,17,A,135
234,61,13,C,135
18,61,10,A,225
29,61,17,CC,45
87,61,18,C,45
330,61,15,C,165
213,61,11,C,135
77,61,14,C,165
329,61,14,CC,105
32,61,11,A,195
331,61,11,CC,45
76,61,17,C,135
305,61,10,C,225
244,61,13,CC,75
253,61,10,A,75
237,61,11,C,75
64,61,18,C,75
255,61,18,A,105
78,61,9,CC,135
122,61,16,C,15
87,61,10,C,15
156,61,16,CC,45
364,61,18,A,15
81,61,12,C,75
2,61,15,CC,15
267,61,10,CC,165
357,61,10,CC,45
335,61,17,CC,165
206,61,15,CC,105
28,61,11,CC,195
147,61,18,A,165
153,61,17,CC,105
45,61,11,CC,15
77,61,11,C,135
326,61,10,A,75
85,61,14,C,195
52,61,17,C,75
23,61,17,C,195
164,61,16,C,105
210,61,13,CC,45
78,61,18,C,105
28,61,13,C,75
212,61,11,CC,105
132,61,17,A,165
357,61,15,C,75
350,61,9,CC,135
161,61,10,C,75
331,61,12,A,225
46,61,18,CC,45
307,61,18,A,15
343,61,13,A,225
330,61,14,A,165
211,61,10,CC,135
147,61,14,CC,225
137,61,15,CC,165
330,61,16,A,195
244,61,11,CC,45
275,61,13,A,75
161,61,16,C,195
329,61,15,A,195
311,61,15,A,105
322,61,12,C,225
263,61,10,A,45
64,61,10,CC,225
266,61,11,C,105
71,61,11,C,45
146,61,11,CC,195
321,61,12,A,105
92,61,13,C,225
330,61,10,CC,135
132,61,15,CC,225
303,61,10,C,135
50,61,15,C,105
330,61,14,CC,105
295,61,11,A,165
286,61,14,C,195
25,61,12,CC,195
258,61,18,C,15
29,61,9,CC,225
157,61,14,CC,105
197,61,16,CC,15
130,61,18,C,45
169,61,15,A,45
34,61,18,A,135
13,61,9,CC,225
220,61,18,A,225
102,61,11,CC,45
328,61,17,A,45
359,61,17,A,135
141,61,17,CC,15
262,61,14,C,45
125,61,11,C,165
253,61,14,CC,105
14,61,11,CC,45
273,61,11,C,225
2,61,13,C,135
39,61,11,A,195
319,61,11,CC,195
364,61,11,A,105
331,61,16,A,195
343,61,18,CC,45
7,61,10,C,105
183,61,13,CC,195
288,61,18,C,165
90,61,15,A,45
37,61,11,C,225
310,61,14,CC,45
31,61,15,A,135
80,61,11,C,135
120,61,12,CC,15
324,61,17,C,105
62,61,16,A,195
167,61,16,A,45
137,61,12,A,105
175,61,18,CC,195
312,61,9,CC,135
311,61,11,C,225
354,61,14,CC,195
283,61,10,C,45
223,61,17,C,105
9,61,9,CC,135
283,61,12,A,105
21,61,16,A,45
30,61,11,A,45
321,61,11,CC,195
38,61,9,C,165
179,61,12,C,105
270,61,15,C,15
16,61,9,C,135
183,61,11,C,105
18,61,14,A,75
258,61,18,A,195
231,61,13,CC,105
277,61,9,CC,15
244,61,14,C,165
168,61,11,CC,45
57,61,14,CC,45
104,61,15,C,195
338,61,9,C,15
64,61,12,CC,195
95,61,13,C,45
357,61,11,CC,15
291,61,11,A,165
137,61,17,CC,135
351,61,12,C,105
161,61,11,CC,15
11,61,16,A,105
273,61,13,CC,195
197,61,17,CC,15
112,61,10,C,225
294,61,12,CC,195
24,61,10,A,225
322,61,14,A,105
50,61,9,A,45
321,61,12,A,195
220,61,18,A,75
74,61,18,CC,15
256,61,12,CC,165
106,61,18,A,135
0,61,9,CC,105
329,61,13,A,225
129,61,12,A,195
338,61,13,C,75
205,61,17,C,195
167,61,11,A,105
13,61,13,A,195
254,61,14,C,45
309,61,17,A,165
336,61,11,A,75
259,61,14,A,225
174,61,11,CC,45
171,61,11,A,135
102,61,12,C,75
214,61,11,C,75
185,61,14,CC,165
346,61,15,A,45
181,61,15,C,165
296,61,17,A,105
326,61,11,A,75
127,61,10,A,15
183,61,11,A,135
191,61,14,CC,105
93,61,10,C,75
155,61,14,C,165
65,61,15,CC,195
118,61,12,C,195
311,61,10,CC,225
223,61,18,CC,225
73,61,18,A,75
136,61,15,A,135
262,61,17,A,45
331,61,10,A,75
127,61,10,C,105
7,61,13,CC,105
169,61,17,CC,105
353,61,13,CC,45
220,61,15,A,135
104,61,16,CC,165
181,61,9,CC,75
6,61,14,C,105
179,61,12,A,15
108,61,12,CC,225
84,61,17,CC,105
203,61,16,A,15
217,61,9,C,225
357,61,9,C,75
122,61,12,CC,165
100,61,10,C,75
317,61,16,C,105
175,61,16,C,15
29,61,18,C,45
60,61,10,C,195
18,61,13,A,15
293,61,10,A,105
239,61,9,C,75
204,61,13,A,45
92,61,11,A,165
225,61,13,CC,15
13,61,15,CC,75
297,61,12,A,75
209,61,16,C,45
288,61,16,A,195
170,61,16,CC,165
94,61,14,C,45
232,61,18,CC,15
224,61,18,C,165
118,61,17,CC,165
142,61,17,A,225
205,61,12,CC,135
192,61,12,C,75
301,61,12,A,75
73,61,11,CC,75
42,61,10,C,15
360,61,16,C,105
37,61,10,CC,195
132,61,17,C,15
195,61,14,A,15
176,61,10,C,195
309,61,14,CC,15
81,61,15,C,105
281,61,14,C,135
177,61,9,A,135
80,61,17,C,195
296,61,17,C,75
106,61,10,CC,105
224,61,13,C,45
23,61,9,A,165
273,61,17,CC,225
232,61,9,CC,105
2,61,14,A,45
120,61,16,CC,225
227,61,11,CC,195
319,61,16,A,45
171,61,10,C,135
50,61,16,C,15
301,61,11,CC,15
200,61,12,C,45
39,61,11,A,225
179,61,17,A,135
43,61,10,C,135
192,61,17,C,75
87,61,13,A,75
326,61,10,C,225
25,61,14,C,15
175,61,14,A,105
216,61,14,A,195
255,61,16,CC,135
115,61,9,A,195
101,61,11,C,75
52,61,11,C,135
141,61,9,C,15
147,61,17,A,195
291,61,9,CC,15
294,61,9,A,45
188,61,11,CC,105
125,61,9,A,75
301,61,17,A,165
307,61,14,C,15
259,61,14,A,195
122,61,10,CC,15
318,61,17,A,105
232,61,9,CC,225
335,61,12,CC,225
50,61,13,CC,105
126,61,18,CC,45
38,61,11,C,45
17,61,17,A,135
253,61,14,CC,195
99,61,16,A,195
178,61,16,A,165
350,61,15,C,165
317,61,9,C,75
195,61,15,A,195
72,61,16,CC,225
30,61,11,A,135
323,61,13,CC,15
147,61,13,A,75
311,61,11,A,45
150,61,14,A,45
88,61,13,CC,195
101,61,11,A,15
81,61,9,CC,135
104,61,15,A,135
290,61,18,A,45
95,61,18,CC,225
210,61,10,C,135
34,61,9,CC,105
78,61,16,C,195
32,61,18,A,15
297,61,14,A,135
270,61,12,C,15
177,61,17,CC,165
259,61,17,CC,195
60,61,10,CC,45
328,61,11,CC,225
55,61,14,C,105
100,61,18,CC,75
132,61,17,CC,165
189,61,9,CC,195
239,61,12,C,105
164,61,10,A,15
205,61,15,C,105
147,61,9,C,75
239,61,17,A,45
333,61,16,CC,15
240,61,13,CC,45
148,61,13,A,15
287,61,16,A,195
161,61,13,C,45
13,61,15,A,105
76,61,13,CC,165
90,61,13,A,15
340,61,18,C,165
118,61,12,C,75
94,61,10,CC,225
195,61,16,C,165
153,61,9,CC,15
183,61,16,C,75
258,61,17,CC,195
276,61,11,A,45
265,61,18,C,75
196,61,13,CC,165
10,61,16,CC,75
97,61,12,A,195
53,61,10,A,195
247,61,15,C,45
71,61,9,CC,195
332,61,16,C,225
122,61,11,A,135
163,61,17,A,225
305,61,10,CC,75
210,61,13,A,225
350,61,12,CC,165
30,61,17,A,75
284,61,15,A,45
352,61,15,CC,195
41,61,9,A,45
66,61,17,C,75
143,61,18,CC,105
247,61,10,A,105
330,61,18,C,75
43,61,18,A,75
3,61,16,C,75
140,61,10,CC,75
244,61,11,C,135
291,61,14,CC,75
155,61,9,A,165
307,61,12,A,75
212,61,17,C,165
204,61,10,C,135
55,61,10,A,165
354,61,12,CC,15
266,61,13,C,15
55,61,15,CC,165
129,61,12,C,15
181,61,14,CC,195
358,61,15,A,165
296,61,12,CC,225
42,61,18,C,135
217,61,18,CC,165
305,61,12,CC,105
158,61,11,A,195
224,61,17,A,165
184,61,18,CC,165
58,61,10,A,75
37,61,16,A,165
261,61,9,A,135
175,61,10,CC,135
345,61,12,A,165
37,61,17,CC,75
125,61,13,C,45
174,61,11,CC,75
220,61,14,CC,135
135,61,14,C,45
338,61,18,CC,135
18,61,11,C,105
272,61,18,CC,105
351,61,11,A,75
228,61,10,A,105
27,61,11,C,45
128,61,10,C,195
39,61,15,A,135
163,61,9,C,75
315,61,11,A,105
58,61,17,A,45
221,61,18,C,195
98,61,12,CC,105
203,61,17,A,195
4,61,14,A,225
18,61,9,CC,225
142,61,10,CC,195
280,61,12,C,195
69,61,12,CC,75
345,61,13,A,135
298,61,9,CC,135
323,61,17,C,75
364,61,11,A,195
261,61,12,C,105
128,61,15,A,195
269,61,14,A,45
21,61,13,A,15
228,61,12,A,15
314,61,17,CC,195
64,61,16,C,195
137,61,12,C,75
284,61,9,C,135
331,61,15,A,195
135,61,13,C,45
20,61,18,A,165
324,61,10,A,75
18,61,12,C,45
335,61,9,C,105
189,61,11,C,45
280,61,16,CC,45
336,61,9,C,225
318,61,11,C,75
347,61,13,C,15
94,61,9,C,225
244,61,12,A,135
189,61,16,C,15
48,61,15,CC,105
130,61,14,C,75
308,61,10,C,15
273,61,10,C,15
74,61,16,CC,75
267,61,15,A,165
203,61,12,C,195
42,61,10,CC,135
174,61,15,C,195
345,61,18,A,225
308,61,11,C,195
171,61,18,CC,135
130,61,16,A,135
335,61,9,CC,75
86,61,13,A,225
186,61,9,A,75
232,61,12,C,45
88,61,10,A,225
251,61,18,CC,75
35,61,11,A,15
98,61,9,A,15
22,61,11,C,195
102,61,15,A,45
245,61,17,A,45
351,61,15,A,165
189,61,13,C,45
290,61,10,CC,105
211,61,17,C,195
10,61,18,CC,225
71,61,12,A,15
22,61,11,A,135
308,61,12,A,105
225,61,12,CC,135
77,61,16,A,195
41,61,18,CC,45
150,61,18,C,195
105,61,16,A,225
323,61,15,C,135
147,61,14,A,105
133,61,13,CC,45
260,61,17,CC,225
335,61,13,CC,165
317,61,11,A,45
287,61,17,A,45
253,61,11,C,165
232,61,11,CC,165
58,61,14,A,195
179,61,16,CC,45
203,61,11,C,135
95,61,13,C,135
245,61,12,A,225
77,61,14,C,195
72,61,9,C,105
273,61,10,CC,225
212,61,10,A,75
217,61,15,A,135
72,61,15,A,45
179,61,12,CC,195
259,61,15,CC,195
62,61,11,A,15
42,61,17,C,105
301,61,16,C,75
135,61,12,C,165
196,61,18,C,225
317,61,15,C,225
24,61,14,A,75
344,61,10,A,75
17,61,13,A,195
153,61,11,A,225
165,61,18,A,75
280,61,18,A,75
9,61,16,A,195
72,61,9,A,135
224,61,14,CC,105
212,61,10,C,135
76,61,17,CC,45
99,61,15,CC,165
65,61,11,A,75
197,61,15,CC,225
205,61,10,CC,75
55,61,11,A,45
97,61,15,C,105
133,61,17,A,15
263,61,13,A,135
301,61,16,A,165
195,61,17,CC,75
364,61,16,A,15
198,61,9,A,225
307,61,12,A,45
92,61,16,A,75
225,61,15,A,75
311,61,17,A,225
220,61,17,C,75
261,61,12,A,15
235,61,16,CC,225
52,61,13,A,45
29,61,11,CC,15
59,61,9,CC,105
336,61,13,A,75
107,61,12,CC,135
234,61,17,C,75
268,61,10,C,15
317,61,12,C,105
197,61,18,C,195
16,61,13,C,165
144,61,9,CC,105
297,61,18,C,15
32,61,18,C,225
184,61,12,C,45
252,61,13,C,195
248,61,14,CC,105
255,61,12,CC,195
303,61,16,A,165
200,61,13,CC,45
305,61,9,C,105
239,61,12,CC,45
265,61,18,C,195
283,61,11,C,195
81,61,12,CC,225
164,61,14,A,75
70,61,18,CC,105
182,61,11,C,105
279,61,11,CC,225
135,61,9,A,45
225,61,10,C,135
104,61,9,A,15
85,61,11,A,225
290,61,14,C,75
18,61,10,CC,105
79,61,16,C,45
339,61,14,CC,225
206,61,16,CC,195
357,61,15,C,225
8,61,16,CC,45
200,61,10,C,45
197,61,13,C,195
174,61,15,A,15
356,61,16,A,15
205,61,13,A,75
133,61,17,CC,165
269,61,16,C,45
106,61,12,C,135
258,61,18,A,105
282,61,9,A,45
34,61,12,A,15
71,61,10,A,165
195,61,18,C,105
337,61,10,A,225
308,61,12,CC,135
171,61,9,A,75
132,61,15,C,105
125,61,17,A,195
225,61,11,A,105
265,61,17,C,15
297,61,9,C,105
218,61,17,C,45
92,61,15,CC,135
333,61,13,A,105
18,61,11,CC,75
347,61,11,C,165
321,61,18,C,225
157,61,9,C,15
296,61,10,A,15
258,61,11,CC,15
129,61,17,CC,45
219,61,9,C,195
141,61,12,A,195
241,61,11,C,105
195,61,11,CC,135
295,61,14,C,15
79,61,17,C,225
289,61,14,CC,135
171,61,16,CC,135
191,61,9,CC,225
212,61,18,CC,15
357,61,16,CC,45
210,61,14,CC,225
260,61,9,A,165
73,61,18,C,135
344,61,15,A,75
77,61,11,C,195
211,61,17,C,105
154,61,18,A,75
58,61,15,A,225
219,61,15,C,45
107,61,13,CC,165
71,61,9,CC,105
217,61,18,CC,105
184,61,15,CC,75
282,61,16,CC,45
148,61,15,A,75
329,61,15,C,195
336,61,14,CC,195
244,61,18,C,195
86,61,14,A,225
316,61,12,C,135
139,61,16,C,165
256,61,15,A,195
2,61,13,CC,225
0,61,13,C,195
202,61,18,C,45
317,61,11,C,225
79,61,12,C,135
127,61,14,A,225
147,61,12,A,45
295,61,17,C,225
239,61,18,C,105
342,61,15,CC,45
85,61,15,CC,45
216,61,11,A,225
51,61,16,A,165
36,61,13,C,105
225,61,12,CC,105
219,61,15,C,105
220,61,16,A,105
151,61,15,A,195
65,61,15,A,165
79,61,10,CC,45
112,61,13,C,45
232,61,15,CC,105
296,61,10,C,165
294,61,12,CC,165
178,61,15,CC,225
123,61,10,CC,225
248,61,18,C,165
37,61,10,CC,45
25,61,18,CC,225
78,61,17,C,75
165,61,11,C,135
213,61,18,C,45
253,61,14,A,195
71,61,11,A,45
329,61,15,C,105
115,61,12,A,165
239,61,9,CC,225
251,61,12,CC,75
64,61,9,C,75
88,61,11,C,45
7,61,15,CC,45
56,61,16,C,165
358,61,15,A,165
202,61,9,C,135
161,61,16,A,75
344,61,9,C,165
161,61,18,C,135
274,61,13,CC,225
6,61,14,CC,135
183,61,17,C,225
209,61,12,C,75
107,61,18,A,15
261,61,9,C,105
185,61,17,C,105
183,61,14,C,225
25,61,13,C,45
176,61,18,C,165
260,61,14,CC,135
171,61,15,CC,105
135,61,14,CC,15
167,61,15,C,165
186,61,11,CC,165
321,61,11,C,225
128,61,12,C,45
107,61,18,A,195
289,61,14,C,135
291,61,9,CC,75
108,61,17,C,225
270,61,9,C,195
58,61,15,CC,225
232,61,11,CC,135
132,61,12,A,105
354,61,16,A,45
269,61,15,CC,15
219,61,15,CC,195
120,61,16,A,105
79,61,16,CC,45
172,61,17,C,15
286,61,15,CC,45
259,61,13,C,105
87,61,10,A,105
104,61,10,CC,105
234,61,10,CC,105
155,61,10,C,45
45,61,9,C,165
252,61,14,C,45
77,61,14,CC,45
112,61,13,A,165
319,61,10,A,45
1,61,10,CC,225
198,61,10,C,75
305,61,17,CC,105
105,61,15,C,105
235,61,17,A,75
72,61,12,C,45
130,61,17,CC,135
281,61,18,C,75
198,61,15,CC,75
177,61,10,CC,225
108,61,17,C,195
214,61,16,C,15
176,62,11,A,165
140,62,10,CC,105
182,62,10,C,45
65,62,10,A,105
99,62,13,A,165
63,62,12,C,75
44,62,14,CC,165
188,62,13,CC,165
300,62,16,CC,15
347,62,13,C,75
168,62,14,CC,165
212,62,12,CC,135
178,62,9,A,15
46,62,18,C,45
279,62,10,CC,195
202,62,15,CC,75
128,62,14,CC,225
169,62,12,C,15
345,62,9,CC,45
266,62,14,C,45
80,62,9,C,195
339,62,10,CC,45
153,62,11,C,165
183,62,17,CC,45
275,62,18,A,15
224,62,17,CC,105
64,62,15,A,45
352,62,9,A,225
126,62,18,C,195
354,62,15,CC,45
175,62,16,C,225
265,62,12,C,195
104,62,13,C,165
240,62,15,C,165
27,62,17,C,45
121,62,14,C,75
1,62,13,A,165
81,62,18,CC,45
122,62,14,A,105
238,62,11,CC,15
351,62,18,C,165
296,62,10,C,75
149,62,12,A,105
64,62,14,CC,135
235,62,17,A,75
260,62,18,A,135
282,62,10,A,165
203,62,17,A,105
18,62,12,CC,105
273,62,14,CC,105
332,62,16,C,45
7,62,16,C,75
73,62,10,A,45
328,62,10,CC,225
28,62,16,C,135
359,62,9,A,195
142,62,11,A,75
311,62,10,CC,15
175,62,11,A,105
272,62,12,C,105
185,62,16,A,225
359,62,11,CC,165
125,62,13,CC,135
308,62,15,CC,135
121,62,18,CC,225
178,62,12,C,15
51,62,9,C,195
182,62,9,CC,135
219,62,18,A,75
121,62,13,C,105
255,62,13,A,105
162,62,16,A,75
132,62,11,A,135
259,62,13,C,75
303,62,16,A,105
109,62,12,A,165
294,62,11,A,195
255,62,10,CC,105
88,62,11,C,75
291,62,17,CC,225
144,62,13,CC,165
0,62,9,A,45
225,62,13,A,225
314,62,11,C,225
312,62,18,A,75
214,62,13,A,15
221,62,12,C,75
291,62,11,A,225
111,62,10,A,15
36,62,16,CC,195
177,62,9,CC,15
53,62,13,C,105
90,62,13,C,135
323,62,12,C,75
289,62,11,A,225
20,62,14,C,105
317,62,15,C,75
189,62,11,A,225
193,62,18,CC,45
281,62,13,CC,225
28,62,10,A,45
295,62,11,C,45
266,62,18,CC,105
231,62,10,C,75
184,62,12,CC,45
7,62,13,A,195
227,62,15,A,195
350,62,9,C,75
15,62,17,CC,45
93,62,10,C,135
98,62,10,A,15
290,62,16,A,195
31,62,17,C,135
352,62,18,A,195
157,62,14,CC,135
92,62,13,C,15
76,62,16,C,165
169,62,12,CC,105
114,62,10,C,15
323,62,15,C,225
23,62,13,A,15
143,62,10,CC,165
346,62,16,CC,225
100,62,18,A,135
112,62,16,CC,195
174,62,17,CC,15
206,62,9,CC,195
8,62,11,A,195
245,62,15,A,15
45,62,15,A,165
125,62,15,C,45
8,62,14,A,105
353,62,15,A,45
304,62,16,A,45
106,62,17,CC,105
199,62,12,A,15
1,62,12,A,195
347,62,12,A,135
52,62,10,CC,165
118,62,15,C,105
266,62,10,CC,165
322,62,11,C,15
347,62,16,A,225
262,62,17,A,45
287,62,17,C,225
361,62,9,A,135
147,62,16,A,105
118,62,11,A,75
314,62,16,C,225
220,62,12,C,165
202,62,11,A,15
259,62,13,CC,105
318,62,10,C,15
158,62,17,CC,165
16,62,16,A,105
172,62,11,CC,195
50,62,15,A,105
218,62,13,CC,225
323,62,16,CC,45
6,62,10,A,135
251,62,12,C,105
315,62,15,C,135
104,62,16,C,45
116,62,9,A,135
200,62,12,A,195
345,62,16,C,45
308,62,17,A,45
204,62,15,A,75
147,62,14,C,75
260,62,16,A,195
305,62,18,CC,165
345,62,9,CC,225
186,62,16,A,225
280,62,14,A,195
301,62,14,CC,15
282,62,10,C,45
14,62,10,CC,195
15,62,10,C,105
106,62,12,CC,15
317,62,10,A,165
157,62,12,CC,225
4,62,14,C,225
246,62,18,A,195
218,62,14,C,225
31,62,11,CC,135
130,62,10,A,75
174,62,10,CC,75
302,62,12,A,195
338,62,10,A,75
287,62,14,A,135
29,62,11,A,135
266,62,18,C,195
11,62,13,A,165
240,62,13,CC,195
161,62,15,CC,195
108,62,11,A,45
270,62,18,CC,75
207,62,12,CC,225
211,62,12,C,135
183,62,16,CC,15
7,62,18,A,45
233,62,12,CC,45
284,62,14,A,165
289,62,9,CC,165
273,62,10,C,15
51,62,13,A,75
309,62,12,CC,195
338,62,18,C,195
303,62,9,A,75
46,62,16,C,135
241,62,13,A,105
98,62,9,C,15
297,62,17,A,225
51,62,9,A,45
76,62,14,A,105
276,62,11,A,135
209,62,13,C,105
212,62,13,A,165
104,62,9,CC,195
183,62,18,CC,75
97,62,10,C,225
252,62,10,CC,225
344,62,11,CC,225
307,62,16,CC,135
111,62,17,C,225
164,62,16,CC,75
316,62,18,A,225
25,62,17,C,225
171,62,16,A,15
116,62,17,CC,135
234,62,16,A,135
24,62,18,C,105
55,62,12,A,105
63,62,13,C,105
139,62,15,C,75
125,62,12,A,105
62,62,17,A,165
262,62,15,A,135
39,62,11,CC,135
66,62,11,CC,195
335,62,13,CC,135
245,62,18,CC,15
134,62,14,A,165
163,62,15,C,75
272,62,10,C,15
101,62,11,A,165
70,62,9,CC,225
91,62,11,CC,195
157,62,17,A,15
50,62,15,A,105
63,62,12,CC,15
300,62,16,CC,75
164,62,17,A,105
339,62,11,A,135
24,62,14,CC,105
335,62,16,A,135
11,62,11,CC,15
30,62,15,C,165
231,62,13,CC,225
132,62,14,C,105
346,62,16,CC,15
153,62,16,A,165
216,62,16,A,105
140,62,14,CC,165
64,62,9,C,225
59,62,16,CC,135
125,62,13,C,75
288,62,10,A,195
339,62,18,CC,135
25,62,12,A,135
73,62,15,C,165
302,62,15,C,45
106,62,11,CC,135
179,62,14,C,75
309,62,15,C,195
73,62,12,C,45
10,62,9,A,105
133,62,18,C,195
335,62,18,CC,15
18,62,13,A,105
323,62,9,CC,225
317,62,13,CC,105
136,62,14,A,15
231,62,15,A,45
32,62,14,CC,135
147,62,17,A,105
153,62,12,A,225
52,62,11,A,135
154,62,12,C,45
104,62,11,C,15
200,62,17,A,105
333,62,10,C,45
146,62,13,C,105
193,62,18,A,15
37,62,9,C,105
7,62,14,A,225
62,62,13,C,135
268,62,18,C,135
63,62,11,C,15
94,62,14,C,15
224,62,13,C,75
301,62,12,CC,45
161,62,11,C,15
347,62,17,CC,195
230,62,15,C,75
338,62,16,CC,45
231,62,18,CC,45
86,62,18,A,195
161,62,16,C,225
291,62,14,A,75
48,62,13,C,75
307,62,17,C,225
248,62,15,CC,75
148,62,11,C,165
258,62,16,A,75
245,62,18,CC,15
301,62,15,CC,75
290,62,18,CC,165
115,62,17,CC,195
235,62,15,C,15
200,62,10,C,75
